GERMANY,DE,SMFF,SMFF,O,SMBC BANK EU AG - SYSTEMATIC INTERNALISER,,FRANKFURT,WWW.SMBCGROUP.COM/EMEA/,FEBRUARY 2019,ACTIVE,FEBRUARY 2019,SYSTEMATIC INTERNALISER.
GERMANY,DE,SPEX,SPEX,O,SPECTRUM MARKETS,,FRANKFURT,WWW.SPECTRUM-MARKETS.COM,SEPTEMBER 2019,ACTIVE,MARCH 2019,REGULATED MULTILATERAL TRADING FACILITY FOR TURBO WARRANT-TRADING.
GERMANY,DE,SSBI,SSBI,O,STATE STREET BANK INTERNATIONAL GMBH,SSBI,MUNICH,WWW.STATESTREET.COM,DECEMBER 2017,ACTIVE,NOVEMBER 2017,
GERMANY,DE,SSBM,SSBI,S,STATE STREET BANK INTERNATIONAL FX - SYSTEMATIC INTERNALISER,SSBI,MUNICH,WWW.STATESTREET.COM,DECEMBER 2017,ACTIVE,NOVEMBER 2017,STATE STREET FOREIGN EXCHANGE SYSTEMATIC INTERNALISER.
GERMANY,DE,SSWM,SSWM,O,SSW MARKET MAKING - SYSTEMATIC INTERNALISER,SSWMM,OSTSTEINBEK,WWW.SSW-MARKETMAKING.COM,NOVEMBER 2017,ACTIVE,NOVEMBER 2017,SYSTEMATIC INTERNALISER.
GERMANY,DE,STUA,XSTU,S,BOERSE STUTTGART - REGULIERTER MARKT,,STUTTGART,WWW.BOERSE-STUTTGART.DE,FEBRUARY 2008,ACTIVE,FEBRUARY 2008,
GERMANY,DE,STUB,XSTU,S,BOERSE STUTTGART - FREIVERKEHR,,STUTTGART,WWW.BOERSE-STUTTGART.DE,FEBRUARY 2008,ACTIVE,FEBRUARY 2008,
GERMANY,DE,STUC,XSTU,S,BOERSE STUTTGART - REGULIERTER MARKT - TECHNICAL PLATFORM 2,,STUTTGART,WWW.BOERSE-STUTTGART.DE,FEBRUARY 2017,ACTIVE,FEBRUARY 2017,FOR REPORTING PURPOSE.
GERMANY,DE,STUD,XSTU,S,BOERSE STUTTGART - FREIVERKEHR - TECHNICAL PLATFORM 2,,STUTTGART,WWW.BOERSE-STUTTGART.DE,FEBRUARY 2017,ACTIVE,FEBRUARY 2017,FOR REPORTING PURPOSE.
GERMANY,DE,TGAT,TGAT,O,TRADEGATE EXCHANGE,TGAG,BERLIN,WWW.TRADEGATE-AG.DE,NOVEMBER 2017,ACTIVE,AUGUST 2012,
GERMANY,DE,TGSI,TGAT,S,TRADEGATE EXCHANGE - SYSTEMATIC INTERNALISER,TGAG,BERLIN,WWW.TRADEGATE-AG.DE,NOVEMBER 2017,ACTIVE,NOVEMBER 2017,SYSTEMATIC INTERNALISER.
GERMANY,DE,UBSI,UBSL,S,UBS EUROPE SE - SYSTEMATIC INTERNALISER,,FRANKFURT,WWW.UBS.COM,MARCH 2019,ACTIVE,JULY 2017,UBS EUROPE SE SYSTEMATIC INTERNALISER.
GERMANY,DE,UBSL,UBSL,O,UBS EUROPE SE - TRADING,,FRANKFURT,WWW.UBS.COM,MARCH 2019,ACTIVE,DECEMBER 2015,UBS EUROPE SE TRADING PLATFORM.
GERMANY,DE,UCDE,UCDE,O,UNICREDIT BANK AG - SYSTEMATIC INTERNALISER,,MUNICH,WWW.HYPOVEREINSBANK.DE,NOVEMBER 2017,ACTIVE,NOVEMBER 2017,SYSTEMATIC INTERNALISER.
GERMANY,DE,VONT,VONT,O,BANK VONTOBEL EUROPE AG - SYSTEMATIC INTERNALISER,,FRANKFURT,WWW.VONTOBEL.DE,OCTOBER 2017,ACTIVE,OCTOBER 2017,SYSTEMATIC INTERNALISER.
GERMANY,DE,VTLS,VWDX,S,TRADELINK,,FRANKFURT,WWW.TRANSACTIONSOLUTIONS.DE,DECEMBER 2017,ACTIVE,DECEMBER 2017,"OVER-THE-COUNTER (OTC) TRADING PLATFORM FOR STRUCTURED PRODUCTS, EQUITIES AND BONDS."
GERMANY,DE,VTPS,VWDX,S,TRADEPLUS,,FRANKFURT,WWW.TRANSACTIONSOLUTIONS.DE,DECEMBER 2017,ACTIVE,DECEMBER 2017,ORGANISED TRADING FACILITY (OTF) FOR STRUCTURED PRODUCTS AND BONDS. LIVE IN JANUARY 2018.
GERMANY,DE,VWDA,VWDX,S,VWD - APA SERVICE,,FRANKFURT,WWW.TRANSACTIONSOLUTIONS.DE,APRIL 2019,ACTIVE,APRIL 2019,APPROVED PUBLICATION ARRANGEMENT.
GERMANY,DE,VWDX,VWDX,O,VWD TRANSACTIONSOLUTIONS AG,,FRANKFURT,WWW.TRANSACTIONSOLUTIONS.DE,DECEMBER 2017,ACTIVE,SEPTEMBER 2017,
GERMANY,DE,XBER,XBER,O,BOERSE BERLIN,,BERLIN,WWW.BOERSE-BERLIN.DE,SEPTEMBER 2007,ACTIVE,SEPTEMBER 2007,
GERMANY,DE,XDBC,XFRA,S,DEUTSCHE BOERSE AG - CUSTOMIZED INDICES,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,MARCH 2011,ACTIVE,MARCH 2011,
GERMANY,DE,XDBV,XFRA,S,DEUTSCHE BOERSE AG - VOLATILITY INDICES,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,MARCH 2011,ACTIVE,MARCH 2011,
GERMANY,DE,XDBX,XFRA,S,DEUTSCHE BOERSE AG - INDICES,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,MARCH 2011,ACTIVE,MARCH 2011,
GERMANY,DE,XDEX,XSTU,S,BOERSE STUTTGART - DIGITAL EXCHANGE,,STUTTGART,WWW.BOERSE-STUTTGART.DE,SEPTEMBER 2019,ACTIVE,SEPTEMBER 2019,
GERMANY,DE,XDUS,XDUS,O,BOERSE DUESSELDORF,,DUESSELDORF,WWW.BOERSE-DUESSELDORF.DE,SEPTEMBER 2007,ACTIVE,SEPTEMBER 2007,
GERMANY,DE,XECB,XECB,O,ECB EXCHANGE RATES,,FRANKFURT,WWW.ECB.EUROPA.EU,NOVEMBER 2012,ACTIVE,NOVEMBER 2012,EURO FOREIGN EXCHANGE REFERENCE RATES.
GERMANY,DE,XECC,XECC,O,EUROPEAN COMMODITY CLEARING AG,ECC,LEIPZIG,WWW.ECC.DE,MAY 2012,ACTIVE,MAY 2012,
GERMANY,DE,XEEE,XEEE,O,EUROPEAN ENERGY EXCHANGE,EEX,LEIPZIG,WWW.EEX.COM,SEPTEMBER 2015,ACTIVE,JUNE 2005,
GERMANY,DE,XEEO,XEEE,S,EUROPEAN ENERGY EXCHANGE - NON-MTF MARKET,EEX,LEIPZIG,WWW.EEX.COM,NOVEMBER 2015,ACTIVE,SEPTEMBER 2015,NON-MTF MARKET
GERMANY,DE,XEER,XEEE,S,EUROPEAN ENERGY EXCHANGE - REGULATED MARKET,EEX,LEIPZIG,WWW.EEX.COM,NOVEMBER 2015,ACTIVE,SEPTEMBER 2015,REGULATED MARKET
GERMANY,DE,XEHQ,XEUP,S,EUREX REPO - HQLA MARKET,,FRANKFURT,WWW.EUREXREPO.COM,APRIL 2018,ACTIVE,APRIL 2018,EUREX REPO ELECTRONIC TRADING PLATFORM FOR HQLA BLOCKCHAIN.
GERMANY,DE,XEQT,XBER,S,BOERSE BERLIN EQUIDUCT TRADING,,BERLIN,WWW.EQUIDUCT-TRADING.DE,MAY 2008,ACTIVE,MAY 2008,ELECTRONIC TRADING SYSTEM.
GERMANY,DE,XERE,XEUP,S,EUREX REPO - FUNDING AND FINANCING PRODUCTS,,FRANKFURT,WWW.EUREXREPO.COM,NOVEMBER 2016,ACTIVE,APRIL 2014,EUREX REPO ELECTRONIC TRADING PLATFORM FOR FUNDING AND FINANCING PRODUCTS.
GERMANY,DE,XERT,XEUP,S,EUREX REPO - TRIPARTY,,FRANKFURT,WWW.EUREXREPO.COM,NOVEMBER 2016,ACTIVE,DECEMBER 2015,EUREX REPO ELECTRONIC TRADING SEGMENT FOR TRIPARTY REPO.
GERMANY,DE,XETA,XETR,S,XETRA - REGULIERTER MARKT,XETRA,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,NOVEMBER 2016,ACTIVE,MARCH 2008,
GERMANY,DE,XETB,XETR,S,XETRA - FREIVERKEHR,XETRA,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,NOVEMBER 2016,ACTIVE,MARCH 2008,
GERMANY,DE,XETR,XETR,O,XETRA,XETRA,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,NOVEMBER 2016,ACTIVE,JUNE 2005,
GERMANY,DE,XETS,XETR,S,XETRA - SCALE,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,DECEMBER 2018,ACTIVE,DECEMBER 2018,XETRA SME GROWTH MARKET.
GERMANY,DE,XETU,XETR,S,XETRA – REGULIERTERMARKT – OFF-BOOK,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,MARCH 2019,ACTIVE,MARCH 2019,
GERMANY,DE,XETV,XETR,S,XETRA – FREIVERKEHR– OFF-BOOK,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,MARCH 2019,ACTIVE,MARCH 2019,
GERMANY,DE,XETW,XETR,S,XETRA – SCALE – OFF-BOOK,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,MARCH 2019,ACTIVE,MARCH 2019,
GERMANY,DE,XEUM,XEUP,S,EUREX REPO SECLEND MARKET,,FRANKFURT,WWW.EUREXREPO.COM,NOVEMBER 2016,ACTIVE,JANUARY 2012,ET IS NOW OPERATED FROM FRANKFURT (GERMANY)
GERMANY,DE,XEUP,XEUP,O,EUREX REPO GMBH,,FRANKFURT,WWW.EUREXREPO.COM,NOVEMBER 2016,ACTIVE,NOVEMBER 2005,
GERMANY,DE,XEUR,XEUR,O,EUREX DEUTSCHLAND,,FRANKFURT,WWW.EUREXCHANGE.COM,NOVEMBER 2016,ACTIVE,JUNE 2005,
GERMANY,DE,XFRA,XFRA,O,DEUTSCHE BOERSE AG,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,JUNE 2005,ACTIVE,JUNE 2005,
GERMANY,DE,XGAT,TGAT,S,TRADEGATE EXCHANGE - FREIVERKEHR,TGAG,BERLIN,WWW.TRADEGATE-AG.DE,NOVEMBER 2017,ACTIVE,MAY 2010,
GERMANY,DE,XGRM,TGAT,S,TRADEGATE EXCHANGE - REGULIERTER MARKT,TGAG,BERLIN,WWW.TRADEGATE-AG.DE,NOVEMBER 2017,ACTIVE,MAY 2010,"TRADEGATE EXCHANGE IS AN OFFICIAL REGULATED STOCK EXCHANGE IN BERLIN/GERMANY FOR SHARES, BONDS, ETFS AND FONDS."
GERMANY,DE,XHAM,XHAM,O,HANSEATISCHE WERTPAPIERBOERSE HAMBURG,,HAMBURG,WWW.BOERSENAG.DE,JUNE 2005,ACTIVE,JUNE 2005,
GERMANY,DE,XHAN,XHAN,O,NIEDERSAECHSISCHE BOERSE ZU HANNOVER,,HANNOVER,WWW.BOERSENAG.DE,JUNE 2005,ACTIVE,JUNE 2005,
GERMANY,DE,XINV,XINV,O,INVESTRO,,FRANKFURT,WWW.INVESTRO.DE,OCTOBER 2008,ACTIVE,OCTOBER 2008,SETTLEMENT PLATFORM FOR CSD AND NON CSD FUNDS.
GERMANY,DE,XMUN,XMUN,O,BOERSE MUENCHEN,,MUENCHEN,WWW.BOERSE-MUENCHEN.DE,SEPTEMBER 2007,ACTIVE,SEPTEMBER 2007,
GERMANY,DE,XQTX,XDUS,S,BOERSE DUESSELDORF - QUOTRIX,,DUESSELDORF,WWW.BOERSE-DUESSELDORF.DE,SEPTEMBER 2013,ACTIVE,SEPTEMBER 2013,"ELECTRONIC TRADING SYSTEM FOR SHARES, BONDS, ETFs, INVESTMENT FUNDS"
GERMANY,DE,XSC1,XSCO,S,BOERSE FRANKFURT WARRANTS TECHNICAL 1,,FRANKFURT,WWW.ZERTIFIKATEBOERSE.DE,DECEMBER 2013,ACTIVE,MAY 2010,MARKET FOR STRUCTURED PRODUCTS - COUNTRY SEGMENT 1.
GERMANY,DE,XSC2,XSCO,S,BOERSE FRANKFURT WARRANTS TECHNICAL 2,,FRANKFURT,WWW.ZERTIFIKATEBOERSE.DE,DECEMBER 2013,ACTIVE,MAY 2010,MARKET FOR STRUCTURED PRODUCTS - COUNTRY SEGMENT 2.
GERMANY,DE,XSC3,XSCO,S,BOERSE FRANKFURT WARRANTS TECHNICAL 3,,FRANKFURT,WWW.ZERTIFIKATEBOERSE.DE,DECEMBER 2013,ACTIVE,MAY 2010,MARKET FOR STRUKTURED PRODUCTS - COUNTRY SEGMENT 3.
GERMANY,DE,XSCO,XSCO,O,BOERSE FRANKFURT WARRANTS TECHNICAL,,FRANKFURT,WWW.ZERTIFIKATEBOERSE.DE,DECEMBER 2013,ACTIVE,AUGUST 2012,
GERMANY,DE,XSTF,XSTU,S,BOERSE STUTTGART - TECHNICAL PLATFORM 2,,STUTTGART,WWW.BOERSE-STUTTGART.DE,FEBRUARY 2017,ACTIVE,FEBRUARY 2017,FOR REPORTING PURPOSE.
GERMANY,DE,XSTU,XSTU,O,BOERSE STUTTGART,,STUTTGART,WWW.BOERSE-STUTTGART.DE,SEPTEMBER 2007,ACTIVE,SEPTEMBER 2007,
GERMANY,DE,XXSC,XXSC,O,FRANKFURT CEF SC,,FRANKFURT,WWW.DEUTSCHE-BOERSE.COM,OCTOBER 2011,ACTIVE,OCTOBER 2011,"XXSC WILL COMPRISE THE INFORMATION FOR ""FRAA"" AND ""FRAB"". QUOTE AND TRADE INFORMATION IS DISTRIBUTED VIA CEF (CONSOLIDATED EXCHANGE FEED), THEREFORE THE SHORT NAME ""FRANKFURT CEF SC"" REFERS TO CEF AND SC TO SCOACH."
GERMANY,DE,ZOBX,XBER,S,ZOBEX,ZOBEX,BERLIN,WWW.BOERSE-BERLIN.DE,JUNE 2005,ACTIVE,JUNE 2005,
GHANA,GH,XGHA,XGHA,O,GHANA STOCK EXCHANGE,,ACCRA,WWW.GSE.COM.GH,JUNE 2005,ACTIVE,JUNE 2005,
GIBRALTAR,GI,GSXL,GSXL,O,THE GIBRALTAR STOCK EXCHANGE,GSX,GIBRALTAR,WWW.GSX.GI,JULY 2015,ACTIVE,JULY 2015,EU REGULATED MARKET FOR TECHNICAL LISTINGS IN COLLECTIVE INVESTMENT SCHEMES.
GREECE,GR,AAPA,AAPA,O,ATHENS EXCHANGE - APA,ATHEX APA,ATHENS,WWW.ATHEXGROUP.GR,NOVEMBER 2017,ACTIVE,NOVEMBER 2017,APPROVED PUBLICATION ARRANGEMENT.
GREECE,GR,ABFI,ABFI,O,ALPHA BANK - SYSTEMATIC INTERNALISER,,ATHENS,WWW.ALPHA.GR,JULY 2019,ACTIVE,JULY 2019,SYSTEMATIC INTERNALISER FOR NON EQUITIES.
GREECE,GR,ASEX,ASEX,O,ATHENS STOCK EXCHANGE,ASE,ATHENS,WWW.ASE.GR,JULY 2012,ACTIVE,JULY 2012,
GREECE,GR,ENAX,ASEX,S,ATHENS EXCHANGE ALTERNATIVE MARKET,ENAX,ATHENS,WWW.ATHEXGROUP.GR,NOVEMBER 2016,ACTIVE,NOVEMBER 2007,
GREECE,GR,ERBX,ERBX,O,EUROBANK - SYSTEMATIC INTERNALISER,,ATHENS,WWW.EUROBANK.GR,JUNE 2019,ACTIVE,JUNE 2019,SYSTEMATIC INTERNALISER FOR BONDS ISSUED BY THE HELLENIC REPUBLIC.
GREECE,GR,HDAT,HDAT,O,ELECTRONIC SECONDARY SECURITIES MARKET (HDAT),HDAT,ATHENS,WWW.BANKOFGREECE.GR,JUNE 2005,ACTIVE,JUNE 2005,
GREECE,GR,HEMO,HEMO,O,HENEX S.A.,HENEX,ATHENS,WWW.ENEXGROUP.GR,JULY 2018,ACTIVE,APRIL 2015,HELLENIC ENERGY EXCHANGE.
GREECE,GR,HOTC,ASEX,S,HELLENIC EXCHANGE OTC MARKET,,ATHENS,WWW.ATHEXGROUP.GR,NOVEMBER 2016,ACTIVE,AUGUST 2008,THE HELLENIC EXCHANGE OTC MARKET IS THE OVER-THE-COUNTER ELECTRONIC TRADING MARKET FOR ATHENS EXCHANGE.
GREECE,GR,PBGR,PBGR,O,PIRAEUS BANK - SYSTEMATIC INTERNALISER,,ATHENS,WWW.PIRAEUSBANK.GR,JULY 2019,ACTIVE,JULY 2019,SYSTEMATIC INTERNALISER FOR BONDS ISSUED BY THE HELLENIC REPUBLIC.
GREECE,GR,XADE,ASEX,S,ATHENS EXCHANGE S.A. DERIVATIVES MARKET,ATHEXD,ATHENS,WWW.ATHEXGROUP.GR,NOVEMBER 2016,ACTIVE,NOVEMBER 2007,
GREECE,GR,XATH,ASEX,S,ATHENS EXCHANGE S.A. CASH MARKET,ATHEXC,ATHENS,WWW.ATHEXGROUP.GR,NOVEMBER 2016,ACTIVE,NOVEMBER 2007,
GREECE,GR,XIPO,ASEX,S,HELEX ELECTRONIC BOOK BUILDING,EBB,ATHENS,WWW.ASE.GR,JUNE 2014,ACTIVE,JUNE 2014,EBB IS A PRIMARY MARKET (IPO MARKET).
GUATEMALA,GT,XGTG,XGTG,O,BOLSA DE VALORES NACIONAL SA,,GUATEMALA,WWW.BVNSA.COM.GT,JUNE 2005,ACTIVE,JUNE 2005,
"GUERNSEY, C.I.",GG,XCIE,XCIE,O,THE INTERNATIONAL STOCK EXCHANGE,TISE,ST.  PETER PORT,WWW.TISEGROUP.COM,MAY 2017,ACTIVE,JUNE 2005,REGULATED MARKET.
GUYANA,GY,GSCI,GSCI,O,THE GUYANA ASSOCIATION OF SECURITIES COMPANIES AND INTERMEDIARIES INC.,,GEORGETOWN,WWW.GASCI.COM,DECEMBER 2010,ACTIVE,DECEMBER 2010,THIS COMPANY IS THE LOCAL STOCK EXCHANGE THAT ORGANISES AND SUPERVISES THE STOCK MARKET IN GUYANA.
HONDURAS,HN,XBCV,XBCV,O,BOLSA CENTROAMERICANA DE VALORES S.A.,BCV,TEGUCIGALPA,WWW.BCV.HN,JUNE 2005,ACTIVE,JUNE 2005,
HONG KONG,HK,BAEP,BAIP,S,BANK OF AMERICA MERRILL LYNCH EQUITY SWAP - EXTERNAL PRICE SOURCE,,HONG KONG,WWW.BOFAML.COM,AUGUST 2018,ACTIVE,AUGUST 2018,
HONG KONG,HK,BAIP,BAIP,O,BANK OF AMERICA MERRILL LYNCH EQUITY SWAP - INTERNAL PRICE SOURCE,,HONG KONG,WWW.BOFAML.COM,AUGUST 2018,ACTIVE,AUGUST 2018,
HONG KONG,HK,BASE,BASE,O,BANK OF AMERICA MERRILL LYNCH - SWAP EXECUTIONS,MLFE,HONG KONG,WWW.BOFAML.COM,JUNE 2018,ACTIVE,JANUARY 2018,
HONG KONG,HK,CFHK,CSHK,S,CROSSFINDER HONG KONG,,HONG KONG,WWW.CREDIT-SUISSE.COM/HK/EN/INVESTMENT-BANKING/CLIENT-OFFERING/AES/CROSSFINDER.HTML,OCTOBER 2015,ACTIVE,OCTOBER 2015,EQUITIES ALTERNATIVE LIQUIDITY POOL HONG KONG
HONG KONG,HK,CGMH,CGMH,O,CITI MATCH - HK,,HONG KONG,WWW.CITIGROUP.COM,OCTOBER 2017,ACTIVE,MARCH 2012,
HONG KONG,HK,CLHK,CLHK,O,CLSA HONG KONG - DARK,,HONG KONG,WWW.CLSA.COM,JULY 2015,ACTIVE,JULY 2015,DARK POOL.
HONG KONG,HK,CSHK,CSHK,O,CREDIT SUISSE SECURITIES (HONG KONG) LIMITED,,HONG KONG,WWW.CREDIT-SUISSE.COM,SEPTEMBER 2015,ACTIVE,SEPTEMBER 2015,REGISTERED BROKER DEALER IN HONG KONG
HONG KONG,HK,DBHK,DBHK,O,DEUTSCHE BANK HONG KONG ATS,,HONG KONG,WWW.DB.COM/HONGKONG/,SEPTEMBER 2010,ACTIVE,SEPTEMBER 2010,ALTERNATIVE TRADING SYSTEM FOR TRADING ASIAN EXCHANGE TRADED EQUITY PRODUCTS.
HONG KONG,HK,EOTC,EOTC,O,E-OTC,,HONG KONG,WWW.CONNECTED-MARKETS.COM,FEBRUARY 2010,ACTIVE,FEBRUARY 2010,"INTERNET-BASED BULLETIN BOARD FOR POSTING INDICATIONS OF INTEREST IN BUYING AND SELLING OTC DERIVATIVES, PRIMARILY FOCUSED ON CREDIT DEFAULT SWAPS."
HONG KONG,HK,GSAL,GSAL,O,GOLDMAN SACHS (ASIA) LLC,,HONG KONG,WWW.GOLDMANSACHS.COM,DECEMBER 2017,ACTIVE,DECEMBER 2017,
HONG KONG,HK,GSXH,GSAL,S,GSX HONG KONG,,HONG KONG,WWW.GSET.GS.COM,DECEMBER 2017,ACTIVE,DECEMBER 2016,GOLDMAN SACHS INTERNAL CROSSING FACILITY.
HONG KONG,HK,HSXA,HSXA,O,HSBC-X HONG KONG,,HONG KONG,WWW.HSBC.COM.HK,OCTOBER 2010,ACTIVE,OCTOBER 2010,TRADING PLATFORM WHICH IS SPECIFICALLY TRADING ASIA PACIFIC CASH EQUITIES WITH THE FOCUS OF HONG KONG CASH EQUITIES.
HONG KONG,HK,JPMI,JPMI,O,JP MORGAN - JPMI MARKET,JPMI,HONG KONG,WWW.JPMORGAN.COM,JULY 2016,ACTIVE,JULY 2016,
HONG KONG,HK,MAQH,MAQH,O,MACQUARIE INTERNAL MARKETS (HONG KONG),,HONG KONG,WWW.MACQUARIE.COM,APRIL 2015,ACTIVE,MARCH 2015,MACQUARIE DARK POOL (HONG KONG)
HONG KONG,HK,SHSC,XHKG,S,STOCK EXCHANGE OF HONG KONG LIMITED - SHANGHAI - HONG KONG STOCK CONNECT,SEHK,HONG KONG,WWW.HKEX.COM.HK,AUGUST 2014,ACTIVE,AUGUST 2014,MAINLAND INVESTORS TRADING IN SEHK SECURITIES UNDER SHANGHAI-HONG KONG STOCK CONNECT
HONG KONG,HK,SIGH,GSAL,S,SIGMA X HONG KONG,GSET,HONG KONG,WWW.GSET.GS.COM,DECEMBER 2017,ACTIVE,MARCH 2012,
HONG KONG,HK,SZSC,XHKG,S,STOCK EXCHANGE OF HONG KONG LIMITED - SHENZHEN - HONG KONG STOCK CONNECT,SEHK,HONG KONG,WWW.HKEX.COM.HK,SEPTEMBER 2016,ACTIVE,SEPTEMBER 2016,MAINLAND INVESTORS TRADING IN SEHK SECURITIES UNDER SHENZHEN-HONG KONG STOCK CONNECT.
HONG KONG,HK,TFSD,TFSD,O,T.F.S. DERIVATIVES HK LIMITED,,HONG KONG,WWW.TRADITION.COM,FEBRUARY 2018,ACTIVE,FEBRUARY 2018,
HONG KONG,HK,TOCP,TOCP,O,TORA CROSSPOINT,,HONG KONG,WWW.TORA.COM,APRIL 2011,ACTIVE,APRIL 2011,HK REGISTERED ATS FOR EQUITIES.
HONG KONG,HK,TRAS,TRAS,O,TRADITION ASIA LIMITED,,HONG KONG,WWW.TRADITION.COM,FEBRUARY 2018,ACTIVE,FEBRUARY 2018,
HONG KONG,HK,TWHK,TWHK,O,TRADEWEB EUROPE LIMITED - HONG KONG,,HONG KONG,WWW.TRADEWEB.COM,OCTOBER 2017,ACTIVE,OCTOBER 2017,
HONG KONG,HK,UBSX,UBSX,O,UBS CROSS,,HONG KONG,N/A,MARCH 2012,ACTIVE,MARCH 2012,"HK, JAPAN AND AUSTRALIA."
HONG KONG,HK,XCGS,XCGS,O,CHINESE GOLD & SILVER EXCHANGE SOCIETY,,HONG KONG,WWW.CGSE.COM.HK,APRIL 2006,ACTIVE,APRIL 2006,
HONG KONG,HK,XGEM,XHKG,S,HONG KONG GROWTH ENTERPRISES MARKET,HK GEM,HONG KONG,WWW.HKGEM.COM,JUNE 2005,ACTIVE,JUNE 2005,
HONG KONG,HK,XHKF,XHKF,O,HONG KONG FUTURES EXCHANGE LTD.,HKFE,HONG KONG,WWW.HKEX.COM.HK,JUNE 2005,ACTIVE,JUNE 2005,
HONG KONG,HK,XHKG,XHKG,O,HONG KONG EXCHANGES AND CLEARING LTD,HKEX,HONG KONG,WWW.HKEX.COM.HK,JUNE 2011,ACTIVE,JUNE 2011,"HONG KONG EXCHANGES AND CLEARING LIMITED, OR HKEX, OPERATES A SECURITIES MARKET AND A DERIVATIVES MARKET IN HONG KONG AND THE CLEARING HOUSES FOR THOSE MARKETS."
HONG KONG,HK,XIHK,XIHK,O,INSTINET PACIFIC LTD,,HONG KONG,WWW.INSTINET.COM,FEBRUARY 2009,ACTIVE,FEBRUARY 2009,
HONG KONG,HK,XPST,XPST,O,POSIT - ASIA PACIFIC,,HONG KONG,WWW.ITG.COM,MARCH 2011,ACTIVE,MARCH 2011,EQUITY CROSSING NETWORK.
HUNGARY,HU,BETA,XBUD,S,BETA MARKET,,BUDAPEST,WWW.BSE.HU,OCTOBER 2019,ACTIVE,DECEMBER 2011,"LAUNCHED IN NOVEMBER 2011,  MULTILATERAL TRADING FACILITY."
HUNGARY,HU,CIBH,CIBH,O,CIB BANK - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.CIB.HU,DECEMBER 2018,ACTIVE,DECEMBER 2018,SYSTEMATIC INTERNALISER FOR HUNGARIAN GMT BONDS.
HUNGARY,HU,CONC,CONC,O,CONCORDE SECURITIES LTD. - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.CON.HU,MARCH 2019,ACTIVE,MARCH 2019,SYSTEMATIC INTERNALISER.
HUNGARY,HU,EBHU,EBHU,O,ERSTE BANK HUNGARY ZRT. - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.ERSTEBANK.HU,APRIL 2019,ACTIVE,APRIL 2019,SYSTEMATIC INTERNALISER.
HUNGARY,HU,ERST,ERST,O,ERSTE BEFEKTETESI ZRT - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.ERSTEBROKER.HU,AUGUST 2018,ACTIVE,AUGUST 2018,SYSTEMATIC INTERNALISER.
HUNGARY,HU,HUDX,HUDX,O,HUNGARIAN DERIVATIVE ENERGY EXCHANGE,HUDEX,BUDAPEST,WWW.HUDEX.HU,JULY 2017,ACTIVE,JULY 2017,REGULATED MARKET FOR ELECTRICITY.
HUNGARY,HU,HUPX,HUPX,O,HUNGARIAN POWER EXCHANGE,HUPX,BUDAPEST,WWW.HUPX.HU,APRIL 2009,ACTIVE,APRIL 2009,
HUNGARY,HU,KCCP,KCCP,O,KELER CCP,,BUDAPEST,WWW.KELERKSZF.HU,SEPTEMBER 2013,ACTIVE,SEPTEMBER 2013,"CENTRAL COUNTERPARTY OF THE BUDAPEST STOCK EXCHANGE, MTS HUNGARY PLATFORM, CENTRAL EASTERN EUROPEAN GAS EXCHANGE."
HUNGARY,HU,KELR,KELR,O,KELER,,BUDAPEST,WWW.KELER.HU,DECEMBER 2017,ACTIVE,DECEMBER 2017,CENTRAL SECURITIES DEPOSITORY.
HUNGARY,HU,KHHU,KHHU,O,K AND H BANK ZRT - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.KH.HU,JANUARY 2019,ACTIVE,JANUARY 2019,SYSTEMATIC INTERNALISER.
HUNGARY,HU,OTPB,OTPB,O,OTP BANK NYRT - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.OTPBANK.HU,SEPTEMBER 2018,ACTIVE,SEPTEMBER 2018,SYSTEMATIC INTERNALISER.
HUNGARY,HU,RBHU,RBHU,O,RAIFFEISEN BANK (HUNGARY) - SYSTEMATIC INTERNALISER,RBHU-SI,BUDAPEST,WWW.RAIFFEISEN.HU,SEPTEMBER 2018,ACTIVE,SEPTEMBER 2018,SYSTEMATIC INTERNALISER.
HUNGARY,HU,UCHU,UCHU,O,UNICREDIT BANK HUNGARY ZRT. - SYSTEMATIC INTERNALISER,,BUDAPEST,WWW.UNICREDITBANK.HU,APRIL 2019,ACTIVE,APRIL 2019,SYSTEMATIC INTERNALISER.
